/* DATA DESCRIPTION:
Citation:	Oggier, Marc; Salganik, Evgenii; Whitmore, Laura M; Fong, Allison A; Hoppe, Clara Jule Marie; Rember, Robert; Høyland, Knut Vilhelm; Divine, Dmitry V; Gradinger, Rolf; Fons, Steven W; Abrahamsson, Katarina; Aguilar-Islas, Ana M; Angelopoulos, Michael; Arndt, Stefanie; Balmonte, John Paul; Bozzato, Deborah; Bowman, Jeff S; Castellani, Giulia; Chamberlain, Emelia; Creamean, Jessie; D'Angelo, Alessandra; Damm, Ellen; Dumitrascu, Adela; Eggers, Sarah Lena; Gardner, Jessie; Grosfeld, Lisa; Haapala, Jari; Immerz, Antonia; Kolabutin, Nikolai; Lange, Benjamin Allen; Lei, Ruibo; Marsay, Christopher M; Maus, Sönke; Müller, Oliver; Olsen, Lasse Mørk; Nuibom, Alexey; Ren, Jian; Rinke, Annette; Sheikin, Igor; Shimanchuk, Egor; Snoeijs-Leijonmalm, Pauline; Spahic, Susanne; Stefels, Jacqueline; Torres-Valdés, Sinhué; Torstensson, Anders; Ulfsbo, Adam; Verdugo, Josefa; Vortkamp, Martina; Wang, Lei; Webster, Melinda; Wischnewski, Laura; Granskog, Mats A (2023): First-year sea-ice salinity, temperature, density, oxygen and hydrogen isotope composition from the main coring site (MCS-FYI) during MOSAiC legs 1 to 4 in 2019/2020 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.956732
	PS122/1_9-6 * LATITUDE: 86.016025 * LONGITUDE: 120.743665 * DATE/TIME: 2019-11-25T04:50:00 * ELEVATION: -4406.1 m * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * CAMPAIGN: PS122/1 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: temp: be1-fyi; fyi salo18: salo18; fyi-ch4: ch4; fyi-halo18: halo18; fyi-chla: eco1a; fyi-prod: eco1b; fyi-pigs: eco1c; fyi-algae: eco1d; fyi-iso: iso; fyi-bromo: bromo; fyi-tex: tex; fyi-be2: be2; fyi-be3: be3; fyi-dic/ta: dic; fyi-repository: rep; fyi-backup: bac; fyi-plastic: plt; fyi-dna1: eco2a; fyi-dna2: eco2b; fyi-rna: eco2c; fyi-meio1: meio1; fyi-methox: methox
	PS122/1_9-93 * LATITUDE: 86.052013 * LONGITUDE: 112.731177 * DATE/TIME: 2019-11-30T10:56:00 * ELEVATION: -4420.2 m * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * CAMPAIGN: PS122/1 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: t fyi: fyi temp; s fyi: s fyi
	PS122/1_10-19 * LATITUDE: 85.930552 * LONGITUDE: 113.592106 * DATE/TIME: 2019-12-02T06:02:00 * ELEVATION: -4420.2 m * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * CAMPAIGN: PS122/1 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: Temp: temp core; salo18: salo18; fyi bromo: fyi bromo; fyi iso: iso; fyi ch4: ch4; halo fyi: halo; fyi backup: fyi backup; dic fyi: fyi dic; fyi chloro: chloro fyi; fyi rep: fyi rep; fyi meoi: meio fyi; fyi prod : prod; fyi pigs: fyi pigs; fyi algae: algae; DNA: dna 1; dna2: fyi dna2; rna: fyi rna; plastic fyi: plastic fyi; fyi gypsum: fyi gypsum; fyimethox: methox
	PS122/2_17-3 * LATITUDE: 86.655367 * LONGITUDE: 112.905059 * DATE/TIME: 2019-12-23T07:49:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: temp: temp; CH4: temp on this core; salo18: salo18; halo the club music: halo, much shorter but with skeleton layer; iso: iso; eco1a: eco1a; eco1b: eco1b; eco1c: prod; bromo: hey; eco1d: algae; tex: tex; dic: hey; rep: rep; backup : backup; eco2a: eco2a; plastic: plastic; eco2b: eco; eco2c: eco2c; meio1: meio1; rho: density; gypsium: gypsium; methox: meth; salo18 syi: syi
	PS122/2_19-7 * LATITUDE: 87.109980 * LONGITUDE: 115.054638 * DATE/TIME: 2020-01-06T08:43:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: ch4: temp on this one; halo: no pic; salo18: salo; iso: iso; bromo: photo; eco1a: eco1a; eco1b: eco1b; eco1c: eç; eco1d: eco1d; tex: tex; rep: 2zip; eco2a: cc; eco2b: e; dic: c; meio: m; eco2c: e; eco1a: lead
	PS122/2_21-13 * LATITUDE: 87.449853 * LONGITUDE: 97.313257 * DATE/TIME: 2020-01-20T07:44:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: temp: temp; ch4: ch4; salo18: salo18; halo: halo; iso: iso; eco1a: eco1a; bromo: bromo; eco1b: eco1b; tex: tex; eco1c: eco1c; dic: dic; bac: backup core; eco1d: eco1d; rep: rep; eco2a: eco2a; eco2b: eco2b; gypsum: gypsum; eco2c: eco2c; meio1: meio1; methox: methox
	PS122/2_23-3 * LATITUDE: 87.419012 * LONGITUDE: 92.950027 * DATE/TIME: 2020-02-03T07:45:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: temp: bagged as ch4; ch4: baggecd ch4; salo18: saal.k
	PS122/2_24-8 * LATITUDE: 87.788225 * LONGITUDE: 91.629079 * DATE/TIME: 2020-02-10T08:10:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: T: ds fyi temp core packed as halo; halo: halo core ds fyi +temp on it; salo18: salo18 core ds fyi; rep: repository core ds fyi; chla eco1a: chla eco1a core at ds fyi; bac: backup core ds fyi; prod eco1b: prod eco1b core ds fyi; pigs eco1c: pigs eco1c core ds fyi; algae eco1d: eco1d core at ds fyi
	PS122/3_32-63 * LATITUDE: 86.251998 * LONGITUDE: 15.032578 * DATE/TIME: 2020-03-21T08:19:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: BROMO: FYI DS; SALO18: FYI DS; ECO1A: FYI DS; ECO1B: FYI DS; DIC: FYI DS; DMSP: FYI DS; CH4: FYI DS
	PS122/3_35-11 * LATITUDE: 84.528096 * LONGITUDE: 14.130862 * DATE/TIME: 2020-04-06T09:03:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: BROMO: FYI DS; DMSP: FYI DS; SALO18: FYI DS; DIC: FYI DS; ECO1A: FYI DS; ECO1B: FYI DS; HALO: FYI DS; ECO1C: FYI DS; REP: FYI DS; TEX: FYI DS; ECO2A: FYI DS; BAC: FYI DS; ECO2B: FYI DS; Be1: FYI DS; ECO2C: FYI DS; Be2: FYI DS; MEIO1: FYI DS; METHOX: FYI DS; PP1: FYI DS; PP2: FYI DS; PP3: FYI DS; OPT: FYI DS; Be3: FYI DS; Be4: FYI DS
	PS122/3_36-21 * LATITUDE: 84.320673 * LONGITUDE: 14.719723 * DATE/TIME: 2020-04-14T08:27:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: BROMO: FYI DS; SALO18: FYI DS; HALO: FYI DS; DIC: FYI DS; ECO1A: FYI DS; Be1: FYI DS; ECO1B: FYI DS; Be2: FYI DS; ECO2A: FYI DS; ECO2B: FYI DS; ECO1C: FYI DS; PP1: FYI DS; PP2: FYI DS; PP3: FYI DS; Be3: FYI DS; ECO2C: FYI DS; MEIO1: FYI DS; Be4: FYI DS
	PS122/3_38-24 * LATITUDE: 83.917637 * LONGITUDE: 15.562051 * DATE/TIME: 2020-04-27T10:22:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: BROMO: FYI DS; SACKHOLE: FYI DS. Two holes, 64 and 68 cm depth; SALO18: FYI DS; DMSP: FYI DS; ECO1A: FYI DS; ECO1B: FYI DS; DIC: FYI DS; ECO1C: FYI DS; HALO: FYI DS; ECO2A: FYI DS; ECO2B: FYI DS; ECO2C: fyi:eco2c; TEX: fyi:tex; REP: fyi:rep; MEIO1: fyi meio; RHO: FYI DS; BAC: FYI DS; PP1: FYI DS; PP2: FYI DS; PP3: FYI DS; PLA: FYI DS; OPT: FYI DS
	PS122/3_39-7 * LATITUDE: 83.886210 * LONGITUDE: 18.240578 * DATE/TIME: 2020-05-04T07:49:00 * O2A REGISTRY URI: https://registry.o2a-data.de/items/5065 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice corer (IC) * COMMENT: BROMO: FYI DS; SALO18: FYI DS; DIC: FYI DS; ECO1A: FYI DS; ECO1B: FYI DS; ECO1C: FYI DS; SACKHOLE: FYI DS; HALO: FYI DS; ECO2A: FYI DS; ECO2B: FYI DS; ECO2C: FYI DS; TEX: FYI DS; MEIO1: FYI DS; REP: FYI DS; OPT: FYI DS; BAC: FYI DS; Be1: FYI DS; Be2: FYI DS; Be3: FYI DS; Be4: FYI DS; PP1: FYI DS; PP2: FYI DS; PP3: FYI DS; RNA: FYI DS
